edge_id,source_node_id,target_node_id,edge_type,reason,confidence
pi_edge::pi_problem_codeforces_2218_F::pi_page_codeforces_2218_F_08_EDITORIAL_OBSERVATION,pi::problem::codeforces_2218_F,pi::page::codeforces_2218_F_08_EDITORIAL_OBSERVATION,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_G::pi_page_codeforces_2218_G_08_EDITORIAL_OBSERVATION,pi::problem::codeforces_2218_G,pi::page::codeforces_2218_G_08_EDITORIAL_OBSERVATION,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_H::pi_pedagogy_approach_codeforces_2185_H_binary_search,pi::problem::codeforces_2185_H,pi::pedagogy::approach::codeforces_2185_H::binary_search,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_H::pi_pedagogy_approach_codeforces_2185_H_brute_force,pi::problem::codeforces_2185_H,pi::pedagogy::approach::codeforces_2185_H::brute_force,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_H::pi_pedagogy_approach_codeforces_2185_H_data_structures,pi::problem::codeforces_2185_H,pi::pedagogy::approach::codeforces_2185_H::data_structures,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_H::pi_pedagogy_approach_codeforces_2185_H_dynamic_programming,pi::problem::codeforces_2185_H,pi::pedagogy::approach::codeforces_2185_H::dynamic_programming,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_H::pi_pedagogy_approach_codeforces_2185_H_greedy,pi::problem::codeforces_2185_H,pi::pedagogy::approach::codeforces_2185_H::greedy,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_H::pi_pedagogy_approach_codeforces_2185_H_prefix_sums,pi::problem::codeforces_2185_H,pi::pedagogy::approach::codeforces_2185_H::prefix_sums,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_H::pi_pedagogy_approach_codeforces_2185_H_sorting,pi::problem::codeforces_2185_H,pi::pedagogy::approach::codeforces_2185_H::sorting,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_B::pi_page_codeforces_1985_B_09_EDITORIAL_PROOF,pi::problem::codeforces_1985_B,pi::page::codeforces_1985_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_C::pi_page_codeforces_1985_C_09_EDITORIAL_PROOF,pi::problem::codeforces_1985_C,pi::page::codeforces_1985_C_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_D::pi_page_codeforces_1985_D_09_EDITORIAL_PROOF,pi::problem::codeforces_1985_D,pi::page::codeforces_1985_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_E::pi_page_codeforces_1985_E_09_EDITORIAL_PROOF,pi::problem::codeforces_1985_E,pi::page::codeforces_1985_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_F::pi_page_codeforces_1985_F_09_EDITORIAL_PROOF,pi::problem::codeforces_1985_F,pi::page::codeforces_1985_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_G::pi_page_codeforces_1985_G_09_EDITORIAL_PROOF,pi::problem::codeforces_1985_G,pi::page::codeforces_1985_G_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_H1::pi_page_codeforces_1985_H1_09_EDITORIAL_PROOF,pi::problem::codeforces_1985_H1,pi::page::codeforces_1985_H1_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_H2::pi_page_codeforces_1985_H2_09_EDITORIAL_PROOF,pi::problem::codeforces_1985_H2,pi::page::codeforces_1985_H2_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_A::pi_page_codeforces_1999_A_09_EDITORIAL_PROOF,pi::problem::codeforces_1999_A,pi::page::codeforces_1999_A_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_B::pi_page_codeforces_1999_B_09_EDITORIAL_PROOF,pi::problem::codeforces_1999_B,pi::page::codeforces_1999_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_C::pi_page_codeforces_1999_C_09_EDITORIAL_PROOF,pi::problem::codeforces_1999_C,pi::page::codeforces_1999_C_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_D::pi_page_codeforces_1999_D_09_EDITORIAL_PROOF,pi::problem::codeforces_1999_D,pi::page::codeforces_1999_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_E::pi_page_codeforces_1999_E_09_EDITORIAL_PROOF,pi::problem::codeforces_1999_E,pi::page::codeforces_1999_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_F::pi_page_codeforces_1999_F_09_EDITORIAL_PROOF,pi::problem::codeforces_1999_F,pi::page::codeforces_1999_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_G1::pi_page_codeforces_1999_G1_09_EDITORIAL_PROOF,pi::problem::codeforces_1999_G1,pi::page::codeforces_1999_G1_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_G2::pi_page_codeforces_1999_G2_09_EDITORIAL_PROOF,pi::problem::codeforces_1999_G2,pi::page::codeforces_1999_G2_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_A::pi_page_codeforces_2009_A_09_EDITORIAL_PROOF,pi::problem::codeforces_2009_A,pi::page::codeforces_2009_A_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_B::pi_page_codeforces_2009_B_09_EDITORIAL_PROOF,pi::problem::codeforces_2009_B,pi::page::codeforces_2009_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_C::pi_page_codeforces_2009_C_09_EDITORIAL_PROOF,pi::problem::codeforces_2009_C,pi::page::codeforces_2009_C_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_D::pi_page_codeforces_2009_D_09_EDITORIAL_PROOF,pi::problem::codeforces_2009_D,pi::page::codeforces_2009_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_E::pi_page_codeforces_2009_E_09_EDITORIAL_PROOF,pi::problem::codeforces_2009_E,pi::page::codeforces_2009_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_F::pi_page_codeforces_2009_F_09_EDITORIAL_PROOF,pi::problem::codeforces_2009_F,pi::page::codeforces_2009_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_G1::pi_page_codeforces_2009_G1_09_EDITORIAL_PROOF,pi::problem::codeforces_2009_G1,pi::page::codeforces_2009_G1_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_G2::pi_page_codeforces_2009_G2_09_EDITORIAL_PROOF,pi::problem::codeforces_2009_G2,pi::page::codeforces_2009_G2_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_G3::pi_page_codeforces_2009_G3_09_EDITORIAL_PROOF,pi::problem::codeforces_2009_G3,pi::page::codeforces_2009_G3_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_A::pi_page_codeforces_2044_A_09_EDITORIAL_PROOF,pi::problem::codeforces_2044_A,pi::page::codeforces_2044_A_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_B::pi_page_codeforces_2044_B_09_EDITORIAL_PROOF,pi::problem::codeforces_2044_B,pi::page::codeforces_2044_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_C::pi_page_codeforces_2044_C_09_EDITORIAL_PROOF,pi::problem::codeforces_2044_C,pi::page::codeforces_2044_C_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_D::pi_page_codeforces_2044_D_09_EDITORIAL_PROOF,pi::problem::codeforces_2044_D,pi::page::codeforces_2044_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_E::pi_page_codeforces_2044_E_09_EDITORIAL_PROOF,pi::problem::codeforces_2044_E,pi::page::codeforces_2044_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_F::pi_page_codeforces_2044_F_09_EDITORIAL_PROOF,pi::problem::codeforces_2044_F,pi::page::codeforces_2044_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_G1::pi_page_codeforces_2044_G1_09_EDITORIAL_PROOF,pi::problem::codeforces_2044_G1,pi::page::codeforces_2044_G1_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_G2::pi_page_codeforces_2044_G2_09_EDITORIAL_PROOF,pi::problem::codeforces_2044_G2,pi::page::codeforces_2044_G2_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_H::pi_page_codeforces_2044_H_09_EDITORIAL_PROOF,pi::problem::codeforces_2044_H,pi::page::codeforces_2044_H_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_A::pi_page_codeforces_2065_A_09_EDITORIAL_PROOF,pi::problem::codeforces_2065_A,pi::page::codeforces_2065_A_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_B::pi_page_codeforces_2065_B_09_EDITORIAL_PROOF,pi::problem::codeforces_2065_B,pi::page::codeforces_2065_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_C1::pi_page_codeforces_2065_C1_09_EDITORIAL_PROOF,pi::problem::codeforces_2065_C1,pi::page::codeforces_2065_C1_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_C2::pi_page_codeforces_2065_C2_09_EDITORIAL_PROOF,pi::problem::codeforces_2065_C2,pi::page::codeforces_2065_C2_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_D::pi_page_codeforces_2065_D_09_EDITORIAL_PROOF,pi::problem::codeforces_2065_D,pi::page::codeforces_2065_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_E::pi_page_codeforces_2065_E_09_EDITORIAL_PROOF,pi::problem::codeforces_2065_E,pi::page::codeforces_2065_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_F::pi_page_codeforces_2065_F_09_EDITORIAL_PROOF,pi::problem::codeforces_2065_F,pi::page::codeforces_2065_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_G::pi_page_codeforces_2065_G_09_EDITORIAL_PROOF,pi::problem::codeforces_2065_G,pi::page::codeforces_2065_G_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_H::pi_page_codeforces_2065_H_09_EDITORIAL_PROOF,pi::problem::codeforces_2065_H,pi::page::codeforces_2065_H_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_A::pi_page_codeforces_2094_A_09_EDITORIAL_PROOF,pi::problem::codeforces_2094_A,pi::page::codeforces_2094_A_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_B::pi_page_codeforces_2094_B_09_EDITORIAL_PROOF,pi::problem::codeforces_2094_B,pi::page::codeforces_2094_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_C::pi_page_codeforces_2094_C_09_EDITORIAL_PROOF,pi::problem::codeforces_2094_C,pi::page::codeforces_2094_C_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_D::pi_page_codeforces_2094_D_09_EDITORIAL_PROOF,pi::problem::codeforces_2094_D,pi::page::codeforces_2094_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_E::pi_page_codeforces_2094_E_09_EDITORIAL_PROOF,pi::problem::codeforces_2094_E,pi::page::codeforces_2094_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_F::pi_page_codeforces_2094_F_09_EDITORIAL_PROOF,pi::problem::codeforces_2094_F,pi::page::codeforces_2094_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_G::pi_page_codeforces_2094_G_09_EDITORIAL_PROOF,pi::problem::codeforces_2094_G,pi::page::codeforces_2094_G_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_H::pi_page_codeforces_2094_H_09_EDITORIAL_PROOF,pi::problem::codeforces_2094_H,pi::page::codeforces_2094_H_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_A::pi_page_codeforces_2148_A_09_EDITORIAL_PROOF,pi::problem::codeforces_2148_A,pi::page::codeforces_2148_A_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_B::pi_page_codeforces_2148_B_09_EDITORIAL_PROOF,pi::problem::codeforces_2148_B,pi::page::codeforces_2148_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_C::pi_page_codeforces_2148_C_09_EDITORIAL_PROOF,pi::problem::codeforces_2148_C,pi::page::codeforces_2148_C_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_D::pi_page_codeforces_2148_D_09_EDITORIAL_PROOF,pi::problem::codeforces_2148_D,pi::page::codeforces_2148_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_E::pi_page_codeforces_2148_E_09_EDITORIAL_PROOF,pi::problem::codeforces_2148_E,pi::page::codeforces_2148_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_F::pi_page_codeforces_2148_F_09_EDITORIAL_PROOF,pi::problem::codeforces_2148_F,pi::page::codeforces_2148_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_G::pi_page_codeforces_2148_G_09_EDITORIAL_PROOF,pi::problem::codeforces_2148_G,pi::page::codeforces_2148_G_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_A::pi_page_codeforces_2167_A_09_EDITORIAL_PROOF,pi::problem::codeforces_2167_A,pi::page::codeforces_2167_A_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_B::pi_page_codeforces_2167_B_09_EDITORIAL_PROOF,pi::problem::codeforces_2167_B,pi::page::codeforces_2167_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_C::pi_page_codeforces_2167_C_09_EDITORIAL_PROOF,pi::problem::codeforces_2167_C,pi::page::codeforces_2167_C_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_D::pi_page_codeforces_2167_D_09_EDITORIAL_PROOF,pi::problem::codeforces_2167_D,pi::page::codeforces_2167_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_E::pi_page_codeforces_2167_E_09_EDITORIAL_PROOF,pi::problem::codeforces_2167_E,pi::page::codeforces_2167_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_F::pi_page_codeforces_2167_F_09_EDITORIAL_PROOF,pi::problem::codeforces_2167_F,pi::page::codeforces_2167_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_G::pi_page_codeforces_2167_G_09_EDITORIAL_PROOF,pi::problem::codeforces_2167_G,pi::page::codeforces_2167_G_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_A::pi_page_codeforces_2185_A_09_EDITORIAL_PROOF,pi::problem::codeforces_2185_A,pi::page::codeforces_2185_A_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_B::pi_page_codeforces_2185_B_09_EDITORIAL_PROOF,pi::problem::codeforces_2185_B,pi::page::codeforces_2185_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_C::pi_page_codeforces_2185_C_09_EDITORIAL_PROOF,pi::problem::codeforces_2185_C,pi::page::codeforces_2185_C_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_D::pi_page_codeforces_2185_D_09_EDITORIAL_PROOF,pi::problem::codeforces_2185_D,pi::page::codeforces_2185_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_E::pi_page_codeforces_2185_E_09_EDITORIAL_PROOF,pi::problem::codeforces_2185_E,pi::page::codeforces_2185_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_F::pi_page_codeforces_2185_F_09_EDITORIAL_PROOF,pi::problem::codeforces_2185_F,pi::page::codeforces_2185_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_G::pi_page_codeforces_2185_G_09_EDITORIAL_PROOF,pi::problem::codeforces_2185_G,pi::page::codeforces_2185_G_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_H::pi_page_codeforces_2185_H_09_EDITORIAL_PROOF,pi::problem::codeforces_2185_H,pi::page::codeforces_2185_H_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_A::pi_page_codeforces_2218_A_09_EDITORIAL_PROOF,pi::problem::codeforces_2218_A,pi::page::codeforces_2218_A_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_B::pi_page_codeforces_2218_B_09_EDITORIAL_PROOF,pi::problem::codeforces_2218_B,pi::page::codeforces_2218_B_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_C::pi_page_codeforces_2218_C_09_EDITORIAL_PROOF,pi::problem::codeforces_2218_C,pi::page::codeforces_2218_C_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_D::pi_page_codeforces_2218_D_09_EDITORIAL_PROOF,pi::problem::codeforces_2218_D,pi::page::codeforces_2218_D_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_E::pi_page_codeforces_2218_E_09_EDITORIAL_PROOF,pi::problem::codeforces_2218_E,pi::page::codeforces_2218_E_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_F::pi_page_codeforces_2218_F_09_EDITORIAL_PROOF,pi::problem::codeforces_2218_F,pi::page::codeforces_2218_F_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_G::pi_page_codeforces_2218_G_09_EDITORIAL_PROOF,pi::problem::codeforces_2218_G,pi::page::codeforces_2218_G_09_EDITORIAL_PROOF,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_G::pi_pedagogy_approach_codeforces_2185_G_constructive,pi::problem::codeforces_2185_G,pi::pedagogy::approach::codeforces_2185_G::constructive,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_G::pi_pedagogy_approach_codeforces_2185_G_data_structures,pi::problem::codeforces_2185_G,pi::pedagogy::approach::codeforces_2185_G::data_structures,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2185_G::pi_pedagogy_approach_codeforces_2185_G_greedy,pi::problem::codeforces_2185_G,pi::pedagogy::approach::codeforces_2185_G::greedy,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_B::pi_page_codeforces_1985_B_10_EDITORIAL_ALGORITHM,pi::problem::codeforces_1985_B,pi::page::codeforces_1985_B_10_EDITORIAL_ALGORITHM,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_C::pi_page_codeforces_1985_C_10_EDITORIAL_ALGORITHM,pi::problem::codeforces_1985_C,pi::page::codeforces_1985_C_10_EDITORIAL_ALGORITHM,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_D::pi_page_codeforces_1985_D_10_EDITORIAL_ALGORITHM,pi::problem::codeforces_1985_D,pi::page::codeforces_1985_D_10_EDITORIAL_ALGORITHM,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_E::pi_page_codeforces_1985_E_10_EDITORIAL_ALGORITHM,pi::problem::codeforces_1985_E,pi::page::codeforces_1985_E_10_EDITORIAL_ALGORITHM,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_F::pi_page_codeforces_1985_F_10_EDITORIAL_ALGORITHM,pi::problem::codeforces_1985_F,pi::page::codeforces_1985_F_10_EDITORIAL_ALGORITHM,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_G::pi_page_codeforces_1985_G_10_EDITORIAL_ALGORITHM,pi::problem::codeforces_1985_G,pi::page::codeforces_1985_G_10_EDITORIAL_ALGORITHM,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_H1::pi_page_codeforces_1985_H1_10_EDITORIAL_ALGORITHM,pi::problem::codeforces_1985_H1,pi::page::codeforces_1985_H1_10_EDITORIAL_ALGORITHM,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_H2::pi_page_codeforces_1985_H2_10_EDITORIAL_ALGORITHM,pi::problem::codeforces_1985_H2,pi::page::codeforces_1985_H2_10_EDITORIAL_ALGORITHM,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_A::pi_page_codeforces_1999_A_10_EDITORIAL_ALGORITHM,pi::problem::codeforces_1999_A,pi::page::codeforces_1999_A_10_EDITORIAL_ALGORITHM,PARENT_OF,Tree parent-child relationship.,1.0
